date,user_id,category,merchant,amount_inr,payment_method,is_recurring,recurring_code
19-05-2019,1001,Rent,ApartmentMgmt,33593.27,NetBanking,TRUE,RENT
19-05-2019,1001,Groceries,LocalKirana,235.49,UPI,FALSE,
20-05-2019,1001,Miscellaneous,GiftShop,50,UPI,FALSE,
21-05-2019,1001,Travel,AirIndia,1405.77,UPI,FALSE,
21-05-2019,1001,Transport,Ola,119.15,Cash,FALSE,
21-05-2019,1001,Miscellaneous,StationeryStore,80.33,Cash,FALSE,
21-05-2019,1001,Entertainment,Steam,134.72,Debit Card,FALSE,
21-05-2019,1001,Travel,IndiGo,1817.11,UPI,FALSE,
21-05-2019,1001,Dining,Dominos,313.15,UPI,FALSE,
21-05-2019,1001,Dining,Swiggy,203.32,Credit Card,FALSE,
22-05-2019,1001,Miscellaneous,Flipkart,97.45,UPI,FALSE,
22-05-2019,1001,Dining,CafeCoffeeDay,282.01,Credit Card,FALSE,
22-05-2019,1001,Transport,Uber,199.25,Credit Card,FALSE,
22-05-2019,1001,Rent,Landlord-RTGS,13401.31,Debit Card,TRUE,RENT
23-05-2019,1001,Transport,FuelStation,158.95,Credit Card,FALSE,
23-05-2019,1001,Miscellaneous,Amazon,50,UPI,FALSE,
23-05-2019,1001,Groceries,DMart,640.37,Credit Card,FALSE,
23-05-2019,1001,Transport,Ola,98.36,Credit Card,FALSE,
23-05-2019,1001,Groceries,DMart,818.54,Credit Card,FALSE,
24-05-2019,1001,Subscriptions,iCloud,159.6,Credit Card,TRUE,SUBS
24-05-2019,1001,Miscellaneous,Amazon,69.17,Debit Card,FALSE,
24-05-2019,1001,Dining,Zomato,118.97,UPI,FALSE,
24-05-2019,1001,Groceries,LocalKirana,373.22,UPI,FALSE,
25-05-2019,1001,Dining,BarbequeNation,266.71,UPI,FALSE,
25-05-2019,1001,Dining,Dominos,136.33,UPI,FALSE,
25-05-2019,1001,Transport,Uber,133.33,Debit Card,FALSE,
25-05-2019,1001,Groceries,RelianceFresh,118.38,UPI,FALSE,
25-05-2019,1001,Miscellaneous,Amazon,59.04,UPI,FALSE,
26-05-2019,1001,Travel,AirIndia,1098.41,Debit Card,FALSE,
26-05-2019,1001,Groceries,RelianceFresh,243,NetBanking,FALSE,
26-05-2019,1001,Entertainment,PVR,204.18,UPI,FALSE,
26-05-2019,1001,Groceries,RelianceFresh,246.56,UPI,FALSE,
26-05-2019,1001,Travel,IRCTC,608.51,UPI,FALSE,
27-05-2019,1001,Entertainment,Steam,50,UPI,FALSE,
27-05-2019,1001,Utilities,Broadband ISP,557.1,Credit Card,FALSE,
27-05-2019,1001,Miscellaneous,Flipkart,88.72,Debit Card,FALSE,
28-05-2019,1001,Education,Coursera,227.22,Credit Card,FALSE,
28-05-2019,1001,Entertainment,PVR,188.02,UPI,FALSE,
28-05-2019,1001,Rent,ApartmentMgmt,22252.72,UPI,TRUE,RENT
28-05-2019,1001,Utilities,ElectricityBoard,444.58,Cash,FALSE,
29-05-2019,1001,Dining,Swiggy,319.56,UPI,FALSE,
29-05-2019,1001,Entertainment,BookMyShow,89.9,Credit Card,FALSE,
29-05-2019,1001,Groceries,DMart,395.18,Credit Card,FALSE,
30-05-2019,1001,Dining,CafeCoffeeDay,202.94,Debit Card,FALSE,
30-05-2019,1001,Groceries,RelianceFresh,627.05,NetBanking,FALSE,
30-05-2019,1001,Dining,Dominos,288.63,Credit Card,FALSE,
31-05-2019,1001,Miscellaneous,GiftShop,91.67,Cash,FALSE,
01-06-2019,1001,Groceries,BigBazaar,592.63,UPI,FALSE,
02-06-2019,1001,Entertainment,Steam,161.44,UPI,FALSE,
02-06-2019,1001,Dining,BarbequeNation,279.85,UPI,FALSE,
02-06-2019,1001,Transport,Uber,92.38,UPI,FALSE,
02-06-2019,1001,Miscellaneous,GiftShop,50,Credit Card,FALSE,
03-06-2019,1001,Rent,Landlord-RTGS,17206.37,Bank Transfer,TRUE,RENT
03-06-2019,1001,Transport,Metro,132,UPI,FALSE,
04-06-2019,1001,Groceries,RelianceFresh,490.13,UPI,FALSE,
04-06-2019,1001,Subscriptions,Spotify,300.61,NetBanking,TRUE,SUBS
05-06-2019,1001,Healthcare,CityHospital,127.05,Credit Card,FALSE,
05-06-2019,1001,Groceries,LocalKirana,393.22,Credit Card,FALSE,
05-06-2019,1001,Miscellaneous,Amazon,79.07,UPI,FALSE,
05-06-2019,1001,Utilities,WaterWorks,371.43,Credit Card,FALSE,
05-06-2019,1001,Education,LocalTutors,194,Credit Card,FALSE,
06-06-2019,1001,Subscriptions,YouTubePremium,50.22,UPI,TRUE,SUBS
07-06-2019,1001,Subscriptions,YouTubePremium,208.44,NetBanking,TRUE,SUBS
08-06-2019,1001,Dining,Zomato,174.59,Debit Card,FALSE,
08-06-2019,1001,Entertainment,PlayStore,169.16,Credit Card,FALSE,
08-06-2019,1001,Groceries,RelianceFresh,461.67,Credit Card,FALSE,
09-06-2019,1001,Miscellaneous,StationeryStore,90.58,UPI,FALSE,
10-06-2019,1001,Transport,Uber,102.12,UPI,FALSE,
10-06-2019,1001,Utilities,Broadband ISP,521.44,UPI,FALSE,
11-06-2019,1001,Miscellaneous,StationeryStore,78.64,NetBanking,FALSE,
12-06-2019,1001,Insurance,ICICIPrudential,2593.84,UPI,TRUE,INS
12-06-2019,1001,Entertainment,Steam,176.02,UPI,FALSE,
12-06-2019,1001,Subscriptions,Spotify,331.93,UPI,TRUE,SUBS
13-06-2019,1001,Travel,MakeMyTrip,807.5,UPI,FALSE,
14-06-2019,1001,Miscellaneous,StationeryStore,85.74,Credit Card,FALSE,
14-06-2019,1001,Healthcare,Thyrocare,455.45,UPI,FALSE,
14-06-2019,1001,Groceries,LocalKirana,531.13,UPI,FALSE,
15-06-2019,1001,Entertainment,Steam,219.95,UPI,FALSE,
16-06-2019,1001,Miscellaneous,Flipkart,50,Credit Card,FALSE,
16-06-2019,1001,Dining,Zomato,196.07,UPI,FALSE,
17-06-2019,1001,Travel,OYO,826.3,Credit Card,FALSE,
18-06-2019,1001,Subscriptions,iCloud,618.8,Credit Card,TRUE,SUBS
18-06-2019,1001,Subscriptions,Netflix,82.68,Credit Card,TRUE,SUBS
18-06-2019,1001,Subscriptions,YouTubePremium,66.75,Credit Card,TRUE,SUBS
18-06-2019,1001,Miscellaneous,StationeryStore,50,NetBanking,FALSE,
19-06-2019,1001,Education,SkillShare,211.11,Credit Card,FALSE,
19-06-2019,1001,Groceries,RelianceFresh,565.34,Credit Card,FALSE,
19-06-2019,1001,Miscellaneous,Flipkart,53.58,Credit Card,FALSE,
20-06-2019,1001,Miscellaneous,StationeryStore,97.04,UPI,FALSE,
20-06-2019,1001,Miscellaneous,Amazon,79.41,Credit Card,FALSE,
21-06-2019,1001,Entertainment,PVR,230.79,UPI,FALSE,
21-06-2019,1001,Groceries,RelianceFresh,851.99,Debit Card,FALSE,
22-06-2019,1001,Transport,Uber,96.78,UPI,FALSE,
22-06-2019,1001,Transport,Metro,169.12,Credit Card,FALSE,
22-06-2019,1001,Rent,ApartmentMgmt,15186.07,UPI,TRUE,RENT
23-06-2019,1001,Entertainment,PlayStore,174.17,Credit Card,FALSE,
23-06-2019,1001,Utilities,WaterWorks,225.23,Cash,FALSE,
24-06-2019,1001,Healthcare,CityHospital,342.03,Credit Card,FALSE,
25-06-2019,1001,Miscellaneous,Amazon,97.39,Credit Card,FALSE,
26-06-2019,1001,Entertainment,PlayStore,86.31,NetBanking,FALSE,
27-06-2019,1001,Travel,IRCTC,1517.8,UPI,FALSE,
28-06-2019,1001,Healthcare,Thyrocare,139.05,UPI,FALSE,
29-06-2019,1001,Healthcare,CityHospital,262.63,Credit Card,FALSE,
30-06-2019,1001,Entertainment,Steam,279.05,UPI,FALSE,
01-07-2019,1001,Transport,FuelStation,112.99,Credit Card,FALSE,
02-07-2019,1001,Utilities,WaterWorks,175.5,Credit Card,FALSE,
02-07-2019,1001,Groceries,LocalKirana,272.99,NetBanking,FALSE,
02-07-2019,1001,Entertainment,PlayStore,50,NetBanking,FALSE,
02-07-2019,1001,Rent,Landlord-RTGS,16073.15,Credit Card,TRUE,RENT
03-07-2019,1001,Rent,Landlord-RTGS,18038.86,Bank Transfer,TRUE,RENT
03-07-2019,1001,Entertainment,PlayStore,155.32,UPI,FALSE,
04-07-2019,1001,Transport,Uber,142.69,Credit Card,FALSE,
04-07-2019,1001,Dining,Swiggy,330.68,Debit Card,FALSE,
04-07-2019,1001,Dining,Zomato,134.98,UPI,FALSE,
05-07-2019,1001,Dining,CafeCoffeeDay,228.32,UPI,FALSE,
06-07-2019,1001,Miscellaneous,Flipkart,50,Debit Card,FALSE,
07-07-2019,1001,Miscellaneous,Amazon,50,Credit Card,FALSE,
07-07-2019,1001,Entertainment,PVR,161.04,UPI,FALSE,
07-07-2019,1001,Miscellaneous,GiftShop,71.62,UPI,FALSE,
08-07-2019,1001,Utilities,WaterWorks,357.36,UPI,FALSE,
08-07-2019,1001,Groceries,BigBazaar,611.65,Credit Card,FALSE,
08-07-2019,1001,Insurance,HDFCLife,3260.07,UPI,TRUE,INS
08-07-2019,1001,Dining,Dominos,172.09,UPI,FALSE,
08-07-2019,1001,Healthcare,ApolloPharmacy,50,Credit Card,FALSE,
09-07-2019,1001,Subscriptions,Spotify,211.53,UPI,TRUE,SUBS
10-07-2019,1001,Entertainment,PlayStore,62.48,Credit Card,FALSE,
11-07-2019,1001,Rent,Landlord-RTGS,19777.26,Debit Card,TRUE,RENT
11-07-2019,1001,Groceries,DMart,318.78,UPI,FALSE,
12-07-2019,1001,Insurance,ICICIPrudential,2599.81,UPI,TRUE,INS
12-07-2019,1001,Dining,Swiggy,291.52,Credit Card,FALSE,
12-07-2019,1001,Dining,CafeCoffeeDay,59.21,Credit Card,FALSE,
12-07-2019,1001,Dining,Swiggy,383.41,Credit Card,FALSE,
13-07-2019,1001,Miscellaneous,GiftShop,50,UPI,FALSE,
13-07-2019,1001,Miscellaneous,StationeryStore,93.37,UPI,FALSE,
13-07-2019,1001,Miscellaneous,Flipkart,86.89,Credit Card,FALSE,
13-07-2019,1001,Insurance,HDFCLife,1703.03,NetBanking,TRUE,INS
13-07-2019,1001,Dining,BarbequeNation,339.29,Debit Card,FALSE,
13-07-2019,1001,Utilities,Broadband ISP,658.47,Credit Card,FALSE,
14-07-2019,1001,Rent,ApartmentMgmt,17146.09,Credit Card,TRUE,RENT
14-07-2019,1001,Groceries,LocalKirana,372.48,NetBanking,FALSE,
14-07-2019,1001,Subscriptions,Spotify,256.1,Credit Card,TRUE,SUBS
14-07-2019,1001,Groceries,BigBazaar,459.66,Credit Card,FALSE,
15-07-2019,1001,Utilities,ElectricityBoard,797.01,NetBanking,FALSE,
15-07-2019,1001,Groceries,BigBazaar,570.76,UPI,FALSE,
16-07-2019,1001,Subscriptions,PrimeVideo,225.81,UPI,TRUE,SUBS
16-07-2019,1001,Transport,Metro,50,UPI,FALSE,
17-07-2019,1001,Groceries,BigBazaar,634.31,Credit Card,FALSE,
17-07-2019,1001,Miscellaneous,Amazon,74.95,UPI,FALSE,
18-07-2019,1001,Subscriptions,PrimeVideo,172.26,Credit Card,TRUE,SUBS
18-07-2019,1001,Subscriptions,PrimeVideo,146.97,Credit Card,TRUE,SUBS
18-07-2019,1001,Subscriptions,YouTubePremium,217.14,Credit Card,TRUE,SUBS
18-07-2019,1001,Subscriptions,YouTubePremium,241.45,Credit Card,TRUE,SUBS
18-07-2019,1001,Subscriptions,iCloud,49,Credit Card,TRUE,SUBS
18-07-2019,1001,Subscriptions,iCloud,340.14,NetBanking,TRUE,SUBS
18-07-2019,1001,Education,SkillShare,470.57,Credit Card,FALSE,
19-07-2019,1001,Healthcare,Thyrocare,193.94,Credit Card,FALSE,
20-07-2019,1001,Utilities,ElectricityBoard,434.93,UPI,FALSE,
20-07-2019,1001,Miscellaneous,Amazon,62.84,Debit Card,FALSE,
21-07-2019,1001,Miscellaneous,Amazon,71.44,UPI,FALSE,
21-07-2019,1001,Rent,ApartmentMgmt,23364.51,Credit Card,TRUE,RENT
21-07-2019,1001,Rent,ApartmentMgmt,18838.99,UPI,TRUE,RENT
21-07-2019,1001,Miscellaneous,StationeryStore,51.77,Cash,FALSE,
21-07-2019,1001,Education,Udemy,149.39,UPI,FALSE,
22-07-2019,1001,Dining,CafeCoffeeDay,301.02,Credit Card,FALSE,
22-07-2019,1001,Groceries,DMart,380.78,Debit Card,FALSE,
22-07-2019,1001,Rent,ApartmentMgmt,15972.39,Debit Card,TRUE,RENT
23-07-2019,1001,Entertainment,PlayStore,181.09,Credit Card,FALSE,
23-07-2019,1001,Subscriptions,YouTubePremium,303.14,Credit Card,TRUE,SUBS
24-07-2019,1001,Education,Udemy,208.96,Credit Card,FALSE,
24-07-2019,1001,Groceries,BigBazaar,454.14,UPI,FALSE,
25-07-2019,1001,Rent,ApartmentMgmt,15796.6,NetBanking,TRUE,RENT
25-07-2019,1001,Subscriptions,Spotify,255.71,Credit Card,TRUE,SUBS
26-07-2019,1001,Rent,ApartmentMgmt,18632.91,NetBanking,TRUE,RENT
26-07-2019,1001,Rent,ApartmentMgmt,28226.32,Debit Card,TRUE,RENT
27-07-2019,1001,Rent,ApartmentMgmt,14063.74,UPI,TRUE,RENT
27-07-2019,1001,Transport,FuelStation,108.8,UPI,FALSE,
27-07-2019,1001,Travel,IRCTC,354.43,UPI,FALSE,
28-07-2019,1001,Dining,Dominos,248.14,UPI,FALSE,
28-07-2019,1001,Utilities,GasCompany,631.68,Credit Card,FALSE,
28-07-2019,1001,Miscellaneous,GiftShop,50.69,Credit Card,FALSE,
28-07-2019,1001,Groceries,DMart,852.75,Cash,FALSE,
28-07-2019,1001,Utilities,GasCompany,799.95,Cash,FALSE,
28-07-2019,1001,Groceries,BigBazaar,509.66,UPI,FALSE,
29-07-2019,1001,Utilities,Broadband ISP,435.97,UPI,FALSE,
29-07-2019,1001,Insurance,HDFCLife,2992.62,Debit Card,TRUE,INS
29-07-2019,1001,Miscellaneous,Amazon,100.93,NetBanking,FALSE,
29-07-2019,1001,Education,Udemy,143.26,Credit Card,FALSE,
30-07-2019,1001,Rent,Landlord-RTGS,5851.38,UPI,TRUE,RENT
30-07-2019,1001,Dining,Dominos,153.89,Cash,FALSE,
31-07-2019,1001,Entertainment,PlayStore,229.75,UPI,FALSE,
31-07-2019,1001,Rent,ApartmentMgmt,19350.93,UPI,TRUE,RENT
31-07-2019,1001,Miscellaneous,GiftShop,50,Cash,FALSE,
31-07-2019,1001,Groceries,RelianceFresh,538.38,Credit Card,FALSE,
01-08-2019,1001,Entertainment,PVR,101.53,Cash,FALSE,
01-08-2019,1001,Dining,Swiggy,313.35,Cash,FALSE,
01-08-2019,1001,Transport,FuelStation,148.87,UPI,FALSE,
02-08-2019,1001,Dining,Dominos,248.64,Credit Card,FALSE,
02-08-2019,1001,Rent,Landlord-RTGS,8426.62,UPI,TRUE,RENT
03-08-2019,1001,Rent,Landlord-RTGS,16858.74,Bank Transfer,TRUE,RENT
03-08-2019,1001,Transport,FuelStation,158.95,Credit Card,FALSE,
03-08-2019,1001,Groceries,RelianceFresh,294.45,Cash,FALSE,
03-08-2019,1001,Dining,Zomato,76.65,Debit Card,FALSE,
04-08-2019,1001,Travel,IndiGo,823.1,UPI,FALSE,
04-08-2019,1001,Subscriptions,Netflix,87.27,UPI,TRUE,SUBS
04-08-2019,1001,Miscellaneous,StationeryStore,71.13,Debit Card,FALSE,
04-08-2019,1001,Groceries,BigBazaar,261.33,UPI,FALSE,
04-08-2019,1001,Miscellaneous,StationeryStore,50,UPI,FALSE,
04-08-2019,1001,Transport,Metro,229.55,UPI,FALSE,
05-08-2019,1001,Travel,AirIndia,605.78,UPI,FALSE,
05-08-2019,1001,Utilities,Broadband ISP,50,UPI,FALSE,
05-08-2019,1001,Miscellaneous,GiftShop,50,Debit Card,FALSE,
05-08-2019,1001,Rent,Landlord-RTGS,18200.35,Credit Card,TRUE,RENT
06-08-2019,1001,Miscellaneous,StationeryStore,50,NetBanking,FALSE,
06-08-2019,1001,Transport,Uber,144.36,Debit Card,FALSE,
07-08-2019,1001,Entertainment,BookMyShow,110.41,UPI,FALSE,
08-08-2019,1001,Entertainment,PlayStore,153.37,UPI,FALSE,
09-08-2019,1001,Travel,IRCTC,636.7,NetBanking,FALSE,
09-08-2019,1001,Subscriptions,Spotify,344.53,UPI,TRUE,SUBS
09-08-2019,1001,Groceries,DMart,189.87,UPI,FALSE,
10-08-2019,1001,Dining,Swiggy,167.13,UPI,FALSE,
10-08-2019,1001,Utilities,Broadband ISP,118.72,UPI,FALSE,
11-08-2019,1001,Education,Coursera,296.96,Credit Card,FALSE,
11-08-2019,1001,Travel,MakeMyTrip,468,NetBanking,FALSE,
12-08-2019,1001,Insurance,HDFCLife,2446.56,UPI,TRUE,INS
12-08-2019,1001,Miscellaneous,Amazon,85.97,UPI,FALSE,
12-08-2019,1001,Subscriptions,YouTubePremium,184.11,Cash,TRUE,SUBS
12-08-2019,1001,Miscellaneous,StationeryStore,50,Debit Card,FALSE,
12-08-2019,1001,Insurance,LIC,4045.76,UPI,TRUE,INS
12-08-2019,1001,Groceries,LocalKirana,60.28,UPI,FALSE,
13-08-2019,1001,Travel,MakeMyTrip,780.5,Cash,FALSE,
14-08-2019,1001,Education,LocalTutors,245.49,Credit Card,FALSE,
15-08-2019,1001,Utilities,Broadband ISP,231.09,Debit Card,FALSE,
15-08-2019,1001,Dining,BarbequeNation,201.28,UPI,FALSE,
16-08-2019,1001,Subscriptions,Spotify,162.89,NetBanking,TRUE,SUBS
16-08-2019,1001,Miscellaneous,StationeryStore,70.8,UPI,FALSE,
16-08-2019,1001,Insurance,ICICIPrudential,2514.82,UPI,TRUE,INS
16-08-2019,1001,Groceries,LocalKirana,314.43,Credit Card,FALSE,
17-08-2019,1001,Travel,IndiGo,556.25,Credit Card,FALSE,
17-08-2019,1001,Groceries,DMart,133.98,UPI,FALSE,
17-08-2019,1001,Miscellaneous,StationeryStore,109.97,UPI,FALSE,
18-08-2019,1001,Subscriptions,Netflix,126.2,Credit Card,TRUE,SUBS
18-08-2019,1001,Subscriptions,iCloud,49,Credit Card,TRUE,SUBS
18-08-2019,1001,Subscriptions,PrimeVideo,609.08,Credit Card,TRUE,SUBS
18-08-2019,1001,Subscriptions,PrimeVideo,49,Credit Card,TRUE,SUBS
18-08-2019,1001,Dining,Zomato,299.37,UPI,FALSE,
18-08-2019,1001,Transport,Uber,85.58,Credit Card,FALSE,
18-08-2019,1001,Healthcare,Thyrocare,190.12,Credit Card,FALSE,
18-08-2019,1001,Groceries,RelianceFresh,222.12,Cash,FALSE,
18-08-2019,1001,Utilities,WaterWorks,449.35,Credit Card,FALSE,
18-08-2019,1001,Entertainment,PVR,158.24,UPI,FALSE,
18-08-2019,1001,Miscellaneous,StationeryStore,50,Credit Card,FALSE,
19-08-2019,1001,Utilities,ElectricityBoard,373.72,NetBanking,FALSE,
19-08-2019,1001,Travel,OYO,422.82,UPI,FALSE,
19-08-2019,1001,Dining,BarbequeNation,291.21,Credit Card,FALSE,
20-08-2019,1001,Education,Udemy,413.85,UPI,FALSE,
20-08-2019,1001,Insurance,HDFCLife,2423.51,NetBanking,TRUE,INS
20-08-2019,1001,Groceries,BigBazaar,393.1,UPI,FALSE,
20-08-2019,1001,Utilities,WaterWorks,659.82,Cash,FALSE,
21-08-2019,1001,Insurance,ICICIPrudential,1964.64,Credit Card,TRUE,INS
22-08-2019,1001,Groceries,RelianceFresh,483.29,UPI,FALSE,
23-08-2019,1001,Groceries,DMart,518.57,UPI,FALSE,
24-08-2019,1001,Miscellaneous,StationeryStore,82.26,Credit Card,FALSE,
24-08-2019,1001,Utilities,Broadband ISP,466.35,UPI,FALSE,
24-08-2019,1001,Healthcare,Thyrocare,348.65,UPI,FALSE,
24-08-2019,1001,Travel,MakeMyTrip,959.26,NetBanking,FALSE,
25-08-2019,1001,Miscellaneous,Amazon,102.04,UPI,FALSE,
25-08-2019,1001,Miscellaneous,StationeryStore,88.86,Credit Card,FALSE,
25-08-2019,1001,Entertainment,PVR,271.9,Debit Card,FALSE,
26-08-2019,1001,Groceries,DMart,292.99,Credit Card,FALSE,
26-08-2019,1001,Groceries,RelianceFresh,556.64,UPI,FALSE,
26-08-2019,1001,Education,Udemy,280.08,Credit Card,FALSE,
27-08-2019,1001,Groceries,BigBazaar,556.17,Debit Card,FALSE,
28-08-2019,1001,Miscellaneous,StationeryStore,80.35,Credit Card,FALSE,
28-08-2019,1001,Dining,BarbequeNation,94.32,NetBanking,FALSE,
29-08-2019,1001,Healthcare,ApolloPharmacy,121.86,Credit Card,FALSE,
29-08-2019,1001,Miscellaneous,StationeryStore,100.85,UPI,FALSE,
29-08-2019,1001,Dining,Dominos,50,Credit Card,FALSE,
30-08-2019,1001,Insurance,HDFCLife,2990.2,Credit Card,TRUE,INS
30-08-2019,1001,Entertainment,Steam,95.71,UPI,FALSE,
30-08-2019,1001,Education,Udemy,294.59,Credit Card,FALSE,
30-08-2019,1001,Transport,Ola,217.32,UPI,FALSE,
30-08-2019,1001,Miscellaneous,GiftShop,50.65,Credit Card,FALSE,
31-08-2019,1001,Transport,Metro,63.56,UPI,FALSE,
01-09-2019,1001,Miscellaneous,StationeryStore,115.79,Debit Card,FALSE,
01-09-2019,1001,Miscellaneous,StationeryStore,150.88,Credit Card,FALSE,
02-09-2019,1001,Dining,Swiggy,284.75,UPI,FALSE,
03-09-2019,1001,Rent,Landlord-RTGS,18086.16,Bank Transfer,TRUE,RENT
03-09-2019,1001,Miscellaneous,Amazon,74.28,UPI,FALSE,
03-09-2019,1001,Transport,Uber,121.48,Cash,FALSE,
03-09-2019,1001,Travel,MakeMyTrip,814.24,NetBanking,FALSE,
03-09-2019,1001,Insurance,HDFCLife,3452.27,Credit Card,TRUE,INS
04-09-2019,1001,Education,SkillShare,198.39,Debit Card,FALSE,
05-09-2019,1001,Groceries,BigBazaar,523.04,UPI,FALSE,
05-09-2019,1001,Miscellaneous,Amazon,50,Credit Card,FALSE,
06-09-2019,1001,Transport,FuelStation,82.24,NetBanking,FALSE,
07-09-2019,1001,Healthcare,ApolloPharmacy,160.17,Credit Card,FALSE,
07-09-2019,1001,Dining,CafeCoffeeDay,141.69,Credit Card,FALSE,
07-09-2019,1001,Transport,FuelStation,123.46,Credit Card,FALSE,
08-09-2019,1001,Groceries,LocalKirana,433.18,Credit Card,FALSE,
08-09-2019,1001,Groceries,LocalKirana,871.66,Credit Card,FALSE,
09-09-2019,1001,Travel,OYO,1185.3,UPI,FALSE,
10-09-2019,1001,Groceries,LocalKirana,551.09,Credit Card,FALSE,
10-09-2019,1001,Groceries,BigBazaar,501.21,UPI,FALSE,
11-09-2019,1001,Travel,IRCTC,724.61,Credit Card,FALSE,
11-09-2019,1001,Healthcare,ApolloPharmacy,211.08,Credit Card,FALSE,
12-09-2019,1001,Insurance,LIC,2510.82,UPI,TRUE,INS
12-09-2019,1001,Groceries,DMart,242.56,NetBanking,FALSE,
12-09-2019,1001,Education,Udemy,250.9,Credit Card,FALSE,
13-09-2019,1001,Education,LocalTutors,358.07,Credit Card,FALSE,
13-09-2019,1001,Travel,AirIndia,809.13,Credit Card,FALSE,
13-09-2019,1001,Utilities,GasCompany,145.89,Credit Card,FALSE,
13-09-2019,1001,Utilities,Broadband ISP,533.76,Credit Card,FALSE,
14-09-2019,1001,Entertainment,BookMyShow,197.15,UPI,FALSE,
14-09-2019,1001,Miscellaneous,GiftShop,93.71,NetBanking,FALSE,
14-09-2019,1001,Travel,MakeMyTrip,284.48,NetBanking,FALSE,
14-09-2019,1001,Miscellaneous,GiftShop,104.26,Credit Card,FALSE,
14-09-2019,1001,Groceries,LocalKirana,417.43,UPI,FALSE,
15-09-2019,1001,Groceries,DMart,615.78,UPI,FALSE,
16-09-2019,1001,Transport,Metro,159.68,UPI,FALSE,
16-09-2019,1001,Transport,Metro,145.39,UPI,FALSE,
17-09-2019,1001,Rent,Landlord-RTGS,28441.33,Credit Card,TRUE,RENT
18-09-2019,1001,Subscriptions,Spotify,129.68,Credit Card,TRUE,SUBS
18-09-2019,1001,Subscriptions,Netflix,49,Credit Card,TRUE,SUBS
18-09-2019,1001,Subscriptions,YouTubePremium,504.34,Credit Card,TRUE,SUBS
18-09-2019,1001,Subscriptions,iCloud,96.95,Credit Card,TRUE,SUBS
18-09-2019,1001,Subscriptions,iCloud,93.14,Credit Card,TRUE,SUBS
18-09-2019,1001,Travel,IndiGo,1298.51,Credit Card,FALSE,
19-09-2019,1001,Healthcare,CityHospital,176.03,UPI,FALSE,
19-09-2019,1001,Miscellaneous,Amazon,102.78,Credit Card,FALSE,
19-09-2019,1001,Miscellaneous,Amazon,111.32,Credit Card,FALSE,
20-09-2019,1001,Dining,Zomato,292.67,UPI,FALSE,
20-09-2019,1001,Dining,Zomato,289.81,Credit Card,FALSE,
20-09-2019,1001,Dining,Swiggy,248.11,Credit Card,FALSE,
21-09-2019,1001,Travel,IndiGo,492.84,Credit Card,FALSE,
21-09-2019,1001,Subscriptions,iCloud,150.47,UPI,TRUE,SUBS
22-09-2019,1001,Groceries,LocalKirana,1051.63,UPI,FALSE,
22-09-2019,1001,Utilities,GasCompany,407.59,NetBanking,FALSE,
22-09-2019,1001,Healthcare,CityHospital,283.92,Credit Card,FALSE,
22-09-2019,1001,Miscellaneous,StationeryStore,50,UPI,FALSE,
22-09-2019,1001,Subscriptions,Spotify,395.25,UPI,TRUE,SUBS
23-09-2019,1001,Healthcare,ApolloPharmacy,188.14,Cash,FALSE,
23-09-2019,1001,Subscriptions,PrimeVideo,161.99,NetBanking,TRUE,SUBS
24-09-2019,1001,Transport,Ola,119.19,NetBanking,FALSE,
25-09-2019,1001,Entertainment,PlayStore,61.76,Cash,FALSE,
26-09-2019,1001,Subscriptions,YouTubePremium,128.4,Debit Card,TRUE,SUBS
26-09-2019,1001,Transport,FuelStation,74.8,Credit Card,FALSE,
26-09-2019,1001,Groceries,RelianceFresh,585.19,Debit Card,FALSE,
27-09-2019,1001,Miscellaneous,GiftShop,63.88,UPI,FALSE,
28-09-2019,1001,Dining,CafeCoffeeDay,108.09,UPI,FALSE,
28-09-2019,1001,Groceries,RelianceFresh,476.1,UPI,FALSE,
28-09-2019,1001,Entertainment,BookMyShow,221.7,UPI,FALSE,
28-09-2019,1001,Transport,Ola,100.06,Credit Card,FALSE,
29-09-2019,1001,Subscriptions,PrimeVideo,130.26,Credit Card,TRUE,SUBS
29-09-2019,1001,Healthcare,Thyrocare,175.4,Debit Card,FALSE,
29-09-2019,1001,Transport,Metro,114.25,Credit Card,FALSE,
29-09-2019,1001,Entertainment,PlayStore,230.73,UPI,FALSE,
29-09-2019,1001,Groceries,DMart,832.71,NetBanking,FALSE,
30-09-2019,1001,Groceries,LocalKirana,780.12,UPI,FALSE,
30-09-2019,1001,Utilities,WaterWorks,284.93,NetBanking,FALSE,
30-09-2019,1001,Dining,Zomato,158.84,Debit Card,FALSE,
30-09-2019,1001,Utilities,ElectricityBoard,562.94,Debit Card,FALSE,
01-10-2019,1001,Groceries,DMart,274.2,Credit Card,FALSE,
02-10-2019,1001,Groceries,LocalKirana,199.47,Credit Card,FALSE,
02-10-2019,1001,Transport,Uber,95.85,UPI,FALSE,
02-10-2019,1001,Utilities,GasCompany,543.6,NetBanking,FALSE,
02-10-2019,1001,Entertainment,PVR,213.46,Debit Card,FALSE,
03-10-2019,1001,Rent,Landlord-RTGS,18196.58,Bank Transfer,TRUE,RENT
03-10-2019,1001,Miscellaneous,Flipkart,116.07,UPI,FALSE,
03-10-2019,1001,Rent,ApartmentMgmt,11848.49,UPI,TRUE,RENT
03-10-2019,1001,Healthcare,Thyrocare,313.91,Debit Card,FALSE,
